5.261638572097654398e-01,3.526160814087357931e-01,5.337000398326761097e-01,3.340707457619247478e-01,5.147576947355596566e-01,3.356325024090652254e-01,5.515714959780748661e-01,3.391901611012273499e-01,5.022967838263741047e-01,3.446985236461146407e-01,6.065413120544302927e-01,4.181021832809409533e-01,4.744582535409268553e-01,4.229427102420053042e-01,6.609014776586343842e-01,5.103484623947525112e-01,4.137942226827737713e-01,5.089477171433138825e-01,7.078517901141873070e-01,5.862991088778264359e-01,3.897940273890787566e-01,5.823978326748223688e-01,6.048645895825845997e-01,5.987558391236209587e-01,4.776504861472201657e-01,5.958872402164814286e-01,6.235974316144351492e-01,7.492899003079683817e-01,4.295145201264292112e-01,7.473343752440579912e-01,6.502309672032557941e-01,8.928464498221091450e-01,3.919896248391208093e-01,8.968308637217439205e-01
5.261806907740020911e-01,3.526572123776054446e-01,5.337734628087378308e-01,3.340993758144603643e-01,5.147153863127627016e-01,3.356392033503410866e-01,5.517131622404737312e-01,3.391884265304357937e-01,5.021285273943295602e-01,3.446924821990358656e-01,6.064615409080187369e-01,4.180062112416059739e-01,4.745372169027604614e-01,4.228564880997146558e-01,6.608314115442857073e-01,5.103266315293690791e-01,4.094931729791495556e-01,5.088929925990809400e-01,7.091935807208071818e-01,5.863121413695663309e-01,3.876447160488820654e-01,5.826220748135759742e-01,6.064053127068016469e-01,5.987312468647476571e-01,4.772300854858917418e-01,5.958442953397895536e-01,6.236070990614799303e-01,7.492382554726335631e-01,4.290901474313328912e-01,7.473740565902724509e-01,6.502373014471969359e-01,8.928296642623274604e-01,3.919508841646859310e-01,8.968514047754514440e-01
5.262123455578149311e-01,3.526844463976042121e-01,5.338419918535290964e-01,3.341212679783487904e-01,5.146805005003793898e-01,3.356479588922516855e-01,5.518651689003570837e-01,3.391799193519841049e-01,5.019613560282542020e-01,3.446827207002089999e-01,6.065128586100165808e-01,4.179265212807723451e-01,4.744772000824232228e-01,4.227635440261289235e-01,6.610733744654931909e-01,5.103277154727323683e-01,4.061820121010781826e-01,5.088800648501243806e-01,7.099374892500809331e-01,5.863250922204101823e-01,3.863604873162969078e-01,5.828406220905961721e-01,6.079080776448246848e-01,5.987193914881767665e-01,4.769016922730987540e-01,5.958088177668539043e-01,6.236343383339544300e-01,7.491948433832434917e-01,4.288420757953186890e-01,7.474019658861916771e-01,6.502271738476634866e-01,8.928098858023572060e-01,3.919041244265928370e-01,8.968698664790483166e-01
5.262678923630486061e-01,3.526973896426671695e-01,5.339117370305975774e-01,3.341357644231042201e-01,5.146646087669135561e-01,3.356580066288210595e-01,5.520180394336298146e-01,3.391655435975963750e-01,5.018014294369282924e-01,3.446704090824864730e-01,6.067263005151070088e-01,4.178713537991795013e-01,4.742418292274953040e-01,4.226722876099064941e-01,6.617443109651642841e-01,5.103560411604983749e-01,4.039180354472464707e-01,5.089284967854010855e-01,7.102926209554927262e-01,5.863411903178672446e-01,3.857131837677830744e-01,5.830661312086692361e-01,6.092721747978786517e-01,5.987262872339191855e-01,4.766532757081611837e-01,5.957919179696656853e-01,6.236809943319876481e-01,7.491573168442168251e-01,4.287125549746981790e-01,7.474183945779800942e-01,6.502004550583184717e-01,8.927846645220569588e-01,3.918553822868751091e-01,8.968840688930507232e-01
5.263504137470824684e-01,3.527021193110978503e-01,5.339906342838898201e-01,3.341479338403323118e-01,5.146703780378139026e-01,3.356741429415361355e-01,5.521783650195810633e-01,3.391455188788304875e-01,5.016361455745615983e-01,3.446578039876506683e-01,6.071948865197307477e-01,4.178389850301208464e-01,4.737296452435716954e-01,4.225900614203748074e-01,6.630522979900774772e-01,5.104004935829673517e-01,4.025351168767730137e-01,5.090429161373746236e-01,7.104428774233200183e-01,5.863626167118289878e-01,3.854578962995315328e-01,5.832965353788998053e-01,6.104196934184697998e-01,5.987548862391227633e-01,4.764599731849764597e-01,5.958013831746423739e-01,6.237511281649658068e-01,7.491219337077329454e-01,4.286409746835683210e-01,7.474213835939280681e-01,6.501586055749617454e-01,8.927522054285418340e-01,3.918146086807302031e-01,8.968910155769975745e-01
5.264561644511847049e-01,3.527085934822940527e-01,5.340864880220332900e-01,3.341668230373222026e-01,5.146905338190528312e-01,3.357061045656665743e-01,5.523687475346716891e-01,3.391194135572995205e-01,5.014371667140959943e-01,3.446484854414512689e-01,6.080644329355100464e-01,4.178186172777597074e-01,4.727883255563330445e-01,4.225218581698754194e-01,6.652379501191552080e-01,5.104340533104930744e-01,4.017786207327450620e-01,5.092081121819216349e-01,7.105234634986601350e-01,5.863888709677573807e-01,3.854020286876895796e-01,5.835103670844989932e-01,6.113021596283361170e-01,5.988056808413255716e-01,4.762929826721681303e-01,5.958403194457291274e-01,6.238507596626570173e-01,7.490858229644474786e-01,4.285826938462587998e-01,7.474073023312473030e-01,6.501043536735093831e-01,8.927118999235590380e-01,3.917930735021136757e-01,8.968885728657818301e-01
5.265742677572746722e-01,3.527274734134550616e-01,5.342057098350700972e-01,3.342027179931297831e-01,5.147076894375067768e-01,3.357664551658419150e-01,5.526253461060510741e-01,3.390864688100984625e-01,5.011643623931957281e-01,3.446474500091858406e-01,6.094999094162132369e-01,4.177941929899111617e-01,4.712524799328983716e-01,4.224695633715900844e-01,6.684774886669646587e-01,5.104198012485288150e-01,4.014116718614478829e-01,5.093904129352904153e-01,7.106288983445210317e-01,5.864136090029763437e-01,3.854206133354580732e-01,5.836685984769569568e-01,6.119073725335082425e-01,5.988778375693796230e-01,4.761236353519611164e-01,5.959074879752233045e-01,6.239877632562186305e-01,7.490481652138807345e-01,4.285142175118836771e-01,7.473723725565306619e-01,6.500411202473888039e-01,8.926641074209749060e-01,3.918001334470013752e-01,8.968764427538684636e-01
5.266867493070996886e-01,3.527673002830058469e-01,5.343514283094716877e-01,3.342640863547484686e-01,5.146964032211623907e-01,3.358669138395962150e-01,5.529894402252574226e-01,3.390464864498590747e-01,5.007742115365072522e-01,3.446607474055207176e-01,6.116197456426448742e-01,4.177513715393682547e-01,4.690106360383735074e-01,4.224327244542636639e-01,6.727694342443835129e-01,5.103240220755271839e-01,4.012665821641756558e-01,5.095454772848682090e-01,7.108252812476163474e-01,5.864228826171860032e-01,3.854457557267783052e-01,5.837231254547061710e-01,6.122587494266966690e-01,5.989694299665555555e-01,4.759269777272314705e-01,5.959983087004578906e-01,6.241720991450371292e-01,7.490099078975156477e-01,4.284294142631661639e-01,7.473136983139018197e-01,6.499724604878505119e-01,8.926094596950864268e-01,3.918404180416519278e-01,8.968554367283311235e-01
5.267697911222929408e-01,3.528326170647010929e-01,5.345210179321127075e-01,3.343550893529458889e-01,5.146281767107319105e-01,3.360140211236500862e-01,5.534937420129069086e-01,3.390012537990858554e-01,5.002329433204729670e-01,3.446945574459128192e-01,6.144205586924673668e-01,4.176858989593429383e-01,4.660787032144091957e-01,4.224111027273406704e-01,6.778676047521794423e-01,5.101301468258025995e-01,4.012418792934940859e-01,5.096304765842443185e-01,7.111610633762548428e-01,5.863949933541199311e-01,3.854451792110902830e-01,5.836288198288422935e-01,6.124064467769185782e-01,5.990768986468774093e-01,4.756858121372211645e-01,5.961059702173454600e-01,6.244153612214403681e-01,7.489726486586842924e-01,4.283323004907626519e-01,7.472289283698000384e-01,6.499017945488221315e-01,8.925481305055320558e-01,3.919123463162291765e-01,8.968257734115494539e-01
5.267973199626299063e-01,3.529232230863054709e-01,5.347038933943144556e-01,3.344744179417158403e-01,5.144792448879021984e-01,3.362056578108153504e-01,5.541466791652389645e-01,3.389559790675568118e-01,4.995319738679048216e-01,3.447537330648541842e-01,6.177283233954591335e-01,4.176098012886317878e-01,4.626451666767075199e-01,4.224081965114515058e-01,6.833071488676862870e-01,5.098456448310639821e-01,4.012786713279870021e-01,5.096161015093517710e-01,7.116643417826118423e-01,5.863020431156635848e-01,3.854095119508943457e-01,5.833547872361787290e-01,6.124118627498429390e-01,5.991942754064617516e-01,4.753948393866567201e-01,5.962222923199501645e-01,6.247286539208860567e-01,7.489371900927449532e-01,4.282293271139261392e-01,7.471146373680365160e-01,6.498323253681361766e-01,8.924798297927747370e-01,3.920082779751698498e-01,8.967859772511284078e-01
