-5.327587503428246607e-02,1.797874759033331717e-03,-5.858376002723565679e-02,2.976397323554323942e-03,-5.048169602367374997e-02,2.320560804584162473e-03,-5.593982028917708627e-02,-4.529819464517167819e-03,-5.400076802988373892e-02,-1.061252596160491835e-02,-4.380549068981893363e-02,-2.134741426562758535e-03,-5.564510357463204465e-02,-1.314379762627040926e-02,-4.318453949741422881e-02,-1.279960572221324616e-02,-8.086137406623032653e-02,-1.267009896678553994e-02,-2.164054789475026649e-02,-6.856743108647110618e-03,-9.618589726460378964e-02,6.381678617076997143e-03,-3.563111486473070910e-02,-1.026414918610003488e-02,-3.866285213380925290e-02,-6.703302089835661004e-03,-3.328295048816481971e-02,-2.322685008290339883e-03,-1.768431915574446983e-02,4.817542183078666988e-03,5.475582910123405131e-03,3.875326304565749908e-03,-1.227394644211171094e-02,7.115819963236999501e-04
-5.340171156255753282e-02,3.588794184476165865e-03,-5.805674283860659535e-02,4.621145750645649052e-03,-5.071021393263883820e-02,4.031732997382236373e-03,-5.456522777801538909e-02,-3.493357510433100187e-03,-5.468778912089627270e-02,-9.429540665099229307e-03,-4.403912272366339309e-02,-7.669718679033487706e-04,-5.493679735439566114e-02,-1.145612019002323866e-02,-4.119479424997660871e-02,-1.285104498808961604e-02,-8.098162005336126401e-02,-1.349514401294317316e-02,-1.896194268418429502e-02,-6.870257487370664065e-03,-9.704753143740539600e-02,3.980753607973695762e-03,-3.567928609050081967e-02,-9.560941588249669346e-03,-3.974593843885169259e-02,-6.398801591392059424e-03,-2.904769904280389559e-02,-3.776534573757181316e-03,-1.844037073491211834e-02,3.532869567495806971e-03,4.964922418324939878e-03,3.102665769043878169e-03,-1.170737124362883699e-02,2.152134125316379877e-04
-5.317132389135049986e-02,5.600438887170058021e-03,-5.754065534164080897e-02,6.493135228062061996e-03,-5.044938465545210915e-02,5.924861194504055240e-03,-5.371869154166876437e-02,-2.231723831256911955e-03,-5.472829973508212820e-02,-8.179568886198853792e-03,-4.422113339348020256e-02,9.674734732785879223e-04,-5.430241732281716055e-02,-9.387688880161195598e-03,-3.911845262750938967e-02,-1.299867339006251059e-02,-8.137879472797232561e-02,-1.451530737787097049e-02,-1.514651210442781969e-02,-6.893534941211329134e-03,-9.765299429685612986e-02,9.799524557983739503e-04,-3.530032187487575773e-02,-8.868511363685114071e-03,-4.086635159381909327e-02,-6.152706224731292577e-03,-2.397745765052547440e-02,-5.480292157128926513e-03,-1.952287929664929186e-02,1.790721491084877083e-03,4.506656138990024728e-03,2.420954219788163699e-03,-1.098824312328021240e-02,-3.284049032218270517e-04
-5.263539753853417602e-02,7.741200985961435056e-03,-5.697290379731722448e-02,8.514841415510350509e-03,-4.978824574291577931e-02,7.926000903776604656e-03,-5.318021775203353452e-02,-7.434426825492623098e-04,-5.430337596227553798e-02,-6.854393812868093440e-03,-4.431008534148791339e-02,3.116735273674846492e-03,-5.372171282016651589e-02,-6.843454141463306897e-03,-3.697492996126044984e-02,-1.334649342501599903e-02,-8.210504834060020074e-02,-1.568677847369631326e-02,-1.013950968355234634e-02,-7.155217059185321749e-03,-9.799238960506446994e-02,-2.492884891404040758e-03,-3.457303729621311744e-02,-8.194691936977305247e-03,-4.206173543312972940e-02,-5.862336396419257772e-03,-1.838291343690806254e-02,-7.287639635029308921e-03,-2.083841531258550164e-02,-2.987247938029921374e-04,4.160480579312764680e-03,2.035239682906996462e-03,-1.020602942611617547e-02,-7.977453176614386979e-04
-5.185160635419605590e-02,9.932968493436547183e-03,-5.627776544174132450e-02,1.062326476545094774e-02,-4.883798889002886889e-02,9.984857102642512305e-03,-5.271698883454876278e-02,9.791494383662130256e-04,-5.359911834425343941e-02,-5.412171804663681515e-03,-4.424433822884493717e-02,5.680295553221460965e-03,-5.316997700955376771e-02,-3.796174342003830453e-03,-3.479299350336431673e-02,-1.405379350517957024e-02,-8.312835570101262395e-02,-1.699398807044621290e-02,-3.927396642940969226e-03,-7.953229968823279442e-03,-9.812669203772750315e-02,-6.251746036866491496e-03,-3.364144263753290204e-02,-7.499961620921999882e-03,-4.329958957992942337e-02,-5.401485192462454100e-03,-1.261742981100342706e-02,-8.982902743420019195e-03,-2.226712593943881366e-02,-2.492757156452596930e-03,3.926784338302957700e-03,2.172408793867133293e-03,-9.474099952314117903e-03,-1.029767757594821304e-03
-5.086021611490689626e-02,1.211686877165247915e-02,-5.536269370830872866e-02,1.277583749629705549e-02,-4.769788486044646697e-02,1.207897953016993410e-02,-5.211579108358847107e-02,2.947473512207346349e-03,-5.277379461175676911e-02,-3.783063047021323171e-03,-4.398062013740601517e-02,8.603217354727191873e-03,-5.262161035637803047e-02,-3.220883526798812811e-04,-3.260043296304734189e-02,-1.529752174619757044e-02,-8.433667632611965836e-02,-1.846696869982500031e-02,3.415656769415528673e-03,-9.586394834788316416e-03,-9.816445596568464105e-02,-1.015081082424423159e-02,-3.266703670809609217e-02,-6.700710567539556496e-03,-4.448228776295531928e-02,-4.642445966689125701e-03,-7.005296632285773484e-03,-1.034486172448882690e-02,-2.372201700087488499e-02,-4.472907931661180420e-03,3.758635024232000708e-03,3.006405745974752210e-03,-8.897325563536017529e-03,-8.596523750827541645e-04
-4.966883067213997971e-02,1.426076011583859819e-02,-5.412645447208087879e-02,1.495815521420043939e-02,-4.642610800753500105e-02,1.421392719078784853e-02,-5.122094870553277335e-02,5.180685523130751369e-03,-5.193003062657572388e-02,-1.880852692058377967e-03,-4.353778969567482365e-02,1.178330352592815537e-02,-5.205148412541274472e-02,3.392350602052712077e-03,-3.041596650082510275e-02,-1.721686977155094389e-02,-8.558160744581203017e-02,-2.016972081153354732e-02,1.166705978758894938e-02,-1.227683045567392467e-02,-9.820550853656048740e-02,-1.416267958935897922e-02,-3.177816124025479444e-02,-5.689326298708091006e-03,-4.547383174421723573e-02,-3.472096123673579227e-03,-1.790933391901168396e-03,-1.122397124166185471e-02,-2.518671991624910761e-02,-5.939280913098013773e-03,3.593095051738787009e-03,4.586341398395941960e-03,-8.546083340169841405e-03,-1.692567048031297112e-04
-4.824779108956904483e-02,1.637163546421709082e-02,-5.247913674319461264e-02,1.719368619276934879e-02,-4.502060322988850338e-02,1.642387558147605578e-02,-4.996959070848873419e-02,7.709446889586289188e-03,-5.109269917435770719e-02,3.796871224653510912e-04,-4.301342783716374102e-02,1.508111441810823170e-02,-5.143617392597307075e-02,7.081192439371800269e-03,-2.825368512653337466e-02,-1.985472386236396616e-02,-8.674815511376789134e-02,-2.215516104842263356e-02,2.043542850488937884e-02,-1.611257053137740008e-02,-9.828374940493748990e-02,-1.838610508650042469e-02,-3.103673575308543708e-02,-4.359167872832656575e-03,-4.614067379729853979e-02,-1.805035777144401539e-03,2.880794722802119262e-03,-1.159172956306178670e-02,-2.671307288285070664e-02,-6.698727718451836892e-03,3.384518796204191975e-03,6.802539329248398318e-03,-8.444737731095825276e-03,1.071296554483636317e-03
-4.654266644426368477e-02,1.849972231940762157e-02,-5.036966136317812953e-02,1.954181387886822635e-02,-4.342392124065806713e-02,1.876483899736629962e-02,-4.840761017342978811e-02,1.056848589509421822e-02,-5.020760383530705612e-02,3.058222119691642212e-03,-4.255816801489137324e-02,1.833235097261090574e-02,-5.075652511599915845e-02,1.045907115827360637e-02,-2.613243615074303805e-02,-2.311148510090675970e-02,-8.781943343142240010e-02,-2.441059336601025809e-02,2.921654400426571679e-02,-2.103061648027922809e-02,-9.834827910306093157e-02,-2.297430304098040804e-02,-3.043708802660348434e-02,-2.626720844797221250e-03,-4.639354704048789108e-02,4.010981566300016263e-04,6.954625633967955259e-03,-1.153897176365516544e-02,-2.837925662452010084e-02,-6.709916714619969767e-03,3.124083127284255773e-03,9.408474065304395575e-03,-8.574169066274148904e-03,2.781910488096126736e-03
-4.450776290050281747e-02,2.072658524662907703e-02,-4.781307271017718602e-02,2.207851277322804562e-02,-4.156106014680541194e-02,2.129857613361078178e-02,-4.666668491313909206e-02,1.377439466003628835e-02,-4.917682273516954528e-02,6.163875504394282501e-03,-4.231775272070455868e-02,2.135816713514192278e-02,-5.000018504804008834e-02,1.329183753649205470e-02,-2.408086792619489741e-02,-2.673310045750744435e-02,-8.890292691476868459e-02,-2.682634449526329068e-02,3.750499253636684766e-02,-2.684255600529473693e-02,-9.829318743792400670e-02,-2.802237630093540668e-02,-2.993587411544128274e-02,-4.482185911178089544e-04,-4.621926942984057318e-02,3.130908970896576632e-03,1.043725522822195294e-02,-1.122896872617320727e-02,-3.023864768708109385e-02,-6.072778213811641165e-03,2.840361743250520606e-03,1.208929957901429611e-02,-8.883918205586448236e-03,4.779468711522139208e-03
